model,short,query_id,query_language,src_language,origin,patent,n_gold,n_gold_same,n_gold_cross,mrr_at_10,ndcg_at_10,first_gold_rank,first_cross_rank,mate_mrr,foreign_share_at_10,lang_entropy_at_10,recall_at_1,clir_at_1,molir_at_1,recall_at_5,clir_at_5,molir_at_5,recall_at_10,clir_at_10,molir_at_10,recall_at_20,clir_at_20,molir_at_20,recall_at_50,clir_at_50,molir_at_50,recall_at_100,clir_at_100,molir_at_100,mate_hit_1,mate_hit_5,mate_hit_10,mate_hit_20,mate_hit_50,mate_hit_100
google/embeddinggemma-300m,embeddinggemma,EP-4633426-A2_en_q_es,es,en,synthetic,EP-4633426-A2,3,0,3,1.0,1.0,1.0,1.0,1.0,0.9,1.8464393446710154,0.3333333333333333,0.3333333333333333,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4630604-A1_de_q_es,es,de,synthetic,EP-4630604-A1,2,0,2,0.25,0.2640681225725909,4.0,4.0,0.25,0.8,1.9709505944546686,0.0,0.0,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634118-A1_en_q_es,es,en,synthetic,EP-4634118-A1,2,0,2,0.5,0.6934264036172708,2.0,2.0,0.5,0.9,1.6854752972273344,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634404-A1_en_q_de,de,en,synthetic,EP-4634404-A1,2,0,2,0.5,0.6934264036172708,2.0,2.0,0.5,0.9,1.360964047443681,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633465-A1_en_q_de,de,en,synthetic,EP-4633465-A1,2,0,2,1.0,0.8772153153380493,1.0,1.0,1.0,0.9,2.0464393446710156,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633680-A1_en_q_es,es,en,synthetic,EP-4633680-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.4,1.3709505944546687,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025201606-A1_de_q_es,es,de,synthetic,WO-2025201606-A1,2,0,2,0.3333333333333333,0.5706417189553201,3.0,3.0,0.3333333333333333,0.9,1.3567796494470397,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634435-A1_en_q_de,de,en,synthetic,EP-4634435-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.8,1.8464393446710154,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634143-A1_en_q_de,de,en,synthetic,EP-4634143-A1,2,0,2,0.5,0.6509209298071326,2.0,2.0,0.5,0.7,1.9709505944546686,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634411-A1_en_q_de,de,en,synthetic,EP-4634411-A1,2,0,2,0.0,0.0,172.0,172.0,0.005813953488372093,0.5,1.4854752972273344,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634287-A1_en_q_es,es,en,synthetic,EP-4634287-A1,3,0,3,0.0,0.0,43.0,43.0,0.023255813953488372,0.9,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633627-A1_en_q_de,de,en,synthetic,EP-4633627-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.9709505944546686,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633670-A1_fr_q_fr,fr,fr,original,EP-4633670-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.2,0.7219280948873623,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025202163-A1_fr_q_fr,fr,fr,original,WO-2025202163-A1,2,1,1,1.0,0.8503449055347546,1.0,5.0,0.2,0.4,1.3709505944546687,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025214852-A1_fr_q_fr,fr,fr,original,WO-2025214852-A1,2,1,1,0.0,0.0,36.0,48.0,0.020833333333333332,0.5,1.4854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025214996-A1_fr_q_fr,fr,fr,original,WO-2025214996-A1,2,1,1,0.3333333333333333,0.3065735963827292,3.0,32.0,0.03125,0.4,1.295461844238322,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4630123-A1_de_q_de,de,de,original,EP-4630123-A1,2,1,1,1.0,0.8175295903539445,1.0,7.0,0.14285714285714285,0.8,1.8464393446710154,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634646-A1_en_q_en,en,en,original,EP-4634646-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.6,1.360964047443681,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634294-A1_en_q_en,en,en,original,EP-4634294-A1,2,1,1,1.0,0.8065735963827293,1.0,8.0,0.125,0.4,1.295461844238322,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634436-A1_fr_q_fr,fr,fr,original,EP-4634436-A1,2,1,1,0.5,0.6240505200038379,2.0,5.0,0.2,0.4,1.295461844238322,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633761-A1_en_q_en,en,en,original,EP-4633761-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.2,0.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,WO-2025215167-A1_de_q_de,de,de,original,WO-2025215167-A1,2,1,1,1.0,0.8503449055347546,1.0,5.0,0.2,0.8,1.8464393446710154,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4626962-A1_de_q_en,en,de,synthetic,EP-4626962-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.4,1.3709505944546687,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4626962-A1_de_q_de,de,de,original,EP-4626962-A1,2,1,1,0.5,0.6240505200038379,2.0,5.0,0.2,0.5,1.4854752972273344,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4626962-A1_fr_q_fr,fr,fr,original,EP-4626962-A1,2,1,1,1.0,0.6131471927654584,1.0,23.0,0.043478260869565216,0.0,-0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4626962-A1_de_q_es,es,de,synthetic,EP-4626962-A1,2,0,2,0.3333333333333333,0.5706417189553201,3.0,3.0,0.3333333333333333,1.0,1.5709505944546684,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025201936-A1_de_q_en,en,de,synthetic,WO-2025201936-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.3,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,WO-2025201936-A1_fr_q_fr,fr,fr,original,WO-2025201936-A1,2,1,1,1.0,0.6131471927654584,1.0,171.0,0.005847953216374269,0.0,-0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,WO-2025201936-A1_de_q_es,es,de,synthetic,WO-2025201936-A1,2,0,2,0.0,0.0,11.0,11.0,0.09090909090909091,0.0,-0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634597-A1_en_q_en,en,en,original,EP-4634597-A1,2,1,1,0.0,0.0,11.0,35.0,0.02857142857142857,0.3,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634597-A1_en_q_de,de,en,synthetic,EP-4634597-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.6,1.8464393446710154,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634597-A1_fr_q_fr,fr,fr,original,EP-4634597-A1,2,1,1,1.0,0.9197207891481876,1.0,3.0,0.3333333333333333,0.7,1.4854752972273344,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634597-A1_en_q_es,es,en,synthetic,EP-4634597-A1,2,0,2,0.0,0.0,12.0,12.0,0.08333333333333333,0.7,1.5709505944546684,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634381-A1_en_q_zh,zh,en,synthetic,EP-4634381-A1,2,0,2,0.0,0.0,148.0,148.0,0.006756756756756757,0.8,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4633589-A1_en_q_zh,zh,en,synthetic,EP-4633589-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.8,1.5709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4627024-A1_de_q_zh,zh,de,synthetic,EP-4627024-A1,2,0,2,0.0,0.0,504.0,504.0,0.001984126984126984,0.8,1.4854752972273344,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634926-A1_en_q_zh,zh,en,synthetic,EP-4634926-A1,2,0,2,0.0,0.0,37.0,37.0,0.02702702702702703,0.9,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633863-A2_en_q_zh,zh,en,synthetic,EP-4633863-A2,3,0,3,0.5,0.4441228664487979,2.0,2.0,0.5,0.9,1.295461844238322,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633797-A1_en_q_zh,zh,en,synthetic,EP-4633797-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.6854752972273344,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633777-A1_en_q_zh,zh,en,synthetic,EP-4633777-A1,2,0,2,0.5,0.6509209298071326,2.0,2.0,0.5,0.9,2.1709505944546685,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633621-A1_en_q_zh,zh,en,synthetic,EP-4633621-A1,2,0,2,0.0,0.0,11.0,11.0,0.09090909090909091,0.9,1.721928094887362,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634723-A1_en_q_zh,zh,en,synthetic,EP-4634723-A1,2,0,2,0.0,0.0,158.0,158.0,0.006329113924050633,1.0,1.9709505944546686,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4633581-A1_en_q_zh,zh,en,synthetic,EP-4633581-A1,2,0,2,0.0,0.0,68.0,68.0,0.014705882352941176,0.0,-0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634416-A1_en_q_zh,zh,en,synthetic,EP-4634416-A1,2,0,2,0.0,0.0,15.0,15.0,0.06666666666666667,0.8,2.2464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634305-A1_en_q_zh,zh,en,synthetic,EP-4634305-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.6854752972273344,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633531-A1_en_q_zh,zh,en,synthetic,EP-4633531-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,1.360964047443681,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634333-A1_en_q_zh,zh,en,synthetic,EP-4634333-A1,2,0,2,0.5,0.5802792108518124,2.0,2.0,0.5,0.9,1.3567796494470397,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634212-A1_en_q_zh,zh,en,synthetic,EP-4634212-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.9,1.7609640474436812,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4629959-A1_de_q_zh,zh,de,synthetic,EP-4629959-A1,2,0,2,0.3333333333333333,0.5249810332008933,3.0,3.0,0.3333333333333333,0.6,1.9219280948873623,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4627881-A1_de_q_zh,zh,de,synthetic,EP-4627881-A1,2,0,2,0.5,0.6934264036172708,2.0,2.0,0.5,0.7,1.8464393446710154,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633576-A1_en_q_zh,zh,en,synthetic,EP-4633576-A1,2,0,2,0.0,0.0,15.0,15.0,0.06666666666666667,0.5,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633742-A2_en_q_zh,zh,en,synthetic,EP-4633742-A2,2,0,2,0.5,0.6240505200038379,2.0,2.0,0.5,1.0,1.4854752972273344,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633791-A1_en_q_zh,zh,en,synthetic,EP-4633791-A1,2,0,2,0.5,0.6934264036172708,2.0,2.0,0.5,1.0,1.4854752972273344,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4630574-A1_fr_q_fr,fr,fr,original,EP-4630574-A1,3,1,2,0.0,0.0,inf,inf,0.0,0.4,1.7709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634111-A1_fr_q_fr,fr,fr,original,EP-4634111-A1,3,1,2,0.0,0.0,46.0,432.0,0.0023148148148148147,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4633622-A2_en_q_es,es,en,synthetic,EP-4633622-A2,3,0,3,1.0,0.7653606369886217,1.0,1.0,1.0,0.6,1.5709505944546684,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634187-A1_en_q_es_120,es,en,synthetic,EP-4634187-A1,3,0,3,0.3333333333333333,0.23463936301137822,3.0,3.0,0.3333333333333333,1.0,1.3567796494470397,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634139-A1_fr_q_fr,fr,fr,original,EP-4634139-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.4,0.9709505944546686,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634136-A1_en_q_en,en,en,original,EP-4634136-A1,3,1,2,0.0,0.0,245.0,297.0,0.003367003367003367,0.4,0.9709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634136-A1_en_q_de,de,en,synthetic,EP-4634136-A1,3,0,3,0.0,0.0,58.0,58.0,0.017241379310344827,0.8,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.6666666666666666,0.6666666666666666,,0.0,0.0,0.0,0.0,0.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634136-A1_fr_q_fr,fr,fr,original,EP-4634136-A1,3,1,2,0.1111111111111111,0.14126697285982898,9.0,275.0,0.0036363636363636364,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634136-A1_en_q_es_125,es,en,synthetic,EP-4634136-A1,3,0,3,0.0,0.0,263.0,263.0,0.0038022813688212928,0.4,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634136-A1_zh_q_zh,zh,zh,original,EP-4634136-A1,3,1,2,0.0,0.0,inf,inf,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google/embeddinggemma-300m,embeddinggemma,EP-4634248-A1_en_q_en,en,en,original,EP-4634248-A1,3,1,2,1.0,0.6508205185601091,1.0,5.0,0.2,0.2,0.7219280948873623,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634142-A1_en_q_es,es,en,synthetic,EP-4634142-A1,3,0,3,1.0,0.9134015924715543,1.0,1.0,1.0,1.0,1.360964047443681,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025214812-A1_de_q_es,es,de,synthetic,WO-2025214812-A1,3,0,3,0.5,0.4776237035032179,2.0,2.0,0.5,1.0,1.4854752972273344,0.0,0.0,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4633662-A1_en_q_de,de,en,synthetic,EP-4633662-A1,3,0,3,1.0,0.46927872602275644,1.0,1.0,1.0,1.0,1.3709505944546687,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,WO-2025153617-A3_de_q_de,de,de,original,WO-2025153617-A3,3,1,2,1.0,0.6713860725233041,1.0,4.0,0.25,0.6,1.8464393446710154,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634596-A1_en_q_en,en,en,original,EP-4634596-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.5,1.7609640474436812,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634596-A1_en_q_de,de,en,synthetic,EP-4634596-A1,3,0,3,1.0,0.7039180890341347,1.0,1.0,1.0,0.8,1.3709505944546687,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0
google/embeddinggemma-300m,embeddinggemma,EP-4634596-A1_fr_q_fr,fr,fr,original,EP-4634596-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.2,0.9219280948873623,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
